Мандант;Роль;ИмяПользоват;Начальная дата;Конечная дата;Исключая;Дата;Время;Метка UTC-времени в краткой форме (ГГГГМ;Присвоение из орг. менеджмента HR;Присвоение из групповой роли
400;ZUBI000_BRD10018;XDOMIF;25.12.2017;31.12.9999;;27.12.2017;18:48:41;0;;
400;ZUBI000_BRD10018;XDOMIG;25.12.2017;31.12.9999;;27.12.2017;18:48:44;0;;
400;ZUBI000_BRD10018;XDONNA06;25.12.2017;31.12.9999;;27.12.2017;18:48:49;0;;
400;ZUBI000_BRD10018;XDOPIP;25.12.2017;31.12.9999;;27.12.2017;18:48:51;0;;
400;ZUBI000_BRD10018;XDOPSV06;25.12.2017;31.12.9999;;27.12.2017;18:48:53;0;;
400;ZUBI000_BRD10018;XDOSDS07;25.12.2017;31.12.9999;;27.12.2017;18:48:59;0;;
400;ZUBI000_BRD10018;XDOSEV21;25.12.2017;31.12.9999;;27.12.2017;18:49:02;0;;
400;ZUBI000_BRD10018;XDOSEV24;25.12.2017;31.12.9999;;25.12.2017;12:34:49;0;;
400;ZUBI000_BRD10018;XDOSGN01;25.12.2017;31.12.9999;;27.12.2017;18:49:03;0;;
400;ZUBI000_BRD10018;XDOSGZ;25.12.2017;31.12.9999;;25.12.2017;12:34:53;0;;
400;ZUBI000_BRD10018;XDOSIG03;25.12.2017;31.12.9999;;27.12.2017;18:49:07;0;;
400;ZUBI000_BRD10018;XDOSNE;25.12.2017;31.12.9999;;27.12.2017;18:49:09;0;;
400;ZUBI000_BRD10018;XDOSSI02;25.12.2017;31.12.9999;;27.12.2017;18:49:12;0;;
400;ZUBI000_BRD10018;XDOTEV05;25.12.2017;31.12.9999;;27.12.2017;18:49:16;0;;
400;ZUBI000_BRD10018;XDOTMA04;25.12.2017;31.12.9999;;27.12.2017;18:49:17;0;;
400;ZUBI000_BRD10018;XDOVKR;25.12.2017;31.12.9999;;27.12.2017;18:49:19;0;;
400;ZUBI000_BRD10018;XDOVNV13;25.12.2017;31.12.9999;;27.12.2017;18:49:21;0;;
400;ZUBI000_BRD10018;XDOVYA01;25.12.2017;31.12.9999;;27.12.2017;18:49:23;0;;
400;ZUBI000_BRD10018;XDOZID;25.12.2017;31.12.9999;;27.12.2017;18:49:24;0;;
400;ZUBI000_BRD10018;XDOZSL02;25.12.2017;31.12.9999;;25.12.2017;12:36:15;0;;
400;ZUBI000_BRD10019;XDOAAP02;25.12.2017;31.12.9999;;27.12.2017;18:48:04;0;;
400;ZUBI000_BRD10019;XDOAEI01;25.12.2017;31.12.9999;;27.12.2017;18:48:09;0;;
400;ZUBI000_BRD10019;XDOBKA01;25.12.2017;31.12.9999;;25.12.2017;12:29:00;0;;
400;ZUBI000_BRD10019;XDOBTA03;25.12.2017;31.12.9999;;25.12.2017;12:29:19;0;;
400;ZUBI000_BRD10019;XDOCAS05;25.12.2017;31.12.9999;;27.12.2017;18:48:15;0;;
400;ZUBI000_BRD10019;XDODAV23;25.12.2017;31.12.9999;;27.12.2017;18:48:17;0;;
400;ZUBI000_BRD10019;XDODIB;25.12.2017;31.12.9999;;25.12.2017;12:29:51;0;;
400;ZUBI000_BRD10019;XDODTV03;25.12.2017;31.12.9999;;27.12.2017;18:48:19;0;;
400;ZUBI000_BRD10019;XDOEIB01;25.12.2017;31.12.9999;;25.12.2017;12:30:04;0;;
400;ZUBI000_BRD10019;XDOEVF;25.12.2017;31.12.9999;;25.12.2017;12:30:08;0;;
400;ZUBI000_BRD10019;XDOFSA03;25.12.2017;31.12.9999;;25.12.2017;12:30:16;0;;
400;ZUBI000_BRD10019;XDOGII02;25.12.2017;31.12.9999;;25.12.2017;12:30:29;0;;
400;ZUBI000_BRD10019;XDOGLP02;25.12.2017;31.12.9999;;25.12.2017;12:30:34;0;;
400;ZUBI000_BRD10019;XDOGNG03;25.12.2017;31.12.9999;;27.12.2017;18:48:22;0;;
400;ZUBI000_BRD10019;XDOKEV24;25.12.2017;31.12.9999;;25.12.2017;12:31:28;0;;
400;ZUBI000_BRD10019;XDOKIY;25.12.2017;31.12.9999;;27.12.2017;18:48:26;0;;
400;ZUBI000_BRD10019;XDOKMM01;25.12.2017;31.12.9999;;27.12.2017;18:48:30;0;;
400;ZUBI000_BRD10019;XDOKNA18;25.12.2017;31.12.9999;;27.12.2017;18:48:33;0;;
400;ZUBI000_BRD10019;XDOKVV36;25.12.2017;31.12.9999;;11.04.2018;13:58:00;0;;
400;ZUBI000_BRD10019;XDOMIF;25.12.2017;31.12.9999;;27.12.2017;18:48:41;0;;
400;ZUBI000_BRD10019;XDOMIG;25.12.2017;31.12.9999;;27.12.2017;18:48:44;0;;
400;ZUBI000_BRD10019;XDOMOE;25.12.2017;31.12.9999;;25.12.2017;12:33:34;0;;
400;ZUBI000_BRD10019;XDOPIP;25.12.2017;31.12.9999;;27.12.2017;18:48:51;0;;
400;ZUBI000_BRD10019;XDOPSV06;25.12.2017;31.12.9999;;27.12.2017;18:48:53;0;;
400;ZUBI000_BRD10019;XDOSDS07;25.12.2017;31.12.9999;;27.12.2017;18:48:59;0;;
400;ZUBI000_BRD10019;XDOSGN01;25.12.2017;31.12.9999;;27.12.2017;18:49:03;0;;
400;ZUBI000_BRD10019;XDOSNE;25.12.2017;31.12.9999;;27.12.2017;18:49:09;0;;
400;ZUBI000_BRD10019;XDOSSI02;25.12.2017;31.12.9999;;27.12.2017;18:49:12;0;;
400;ZUBI000_BRD10019;XDOSVI06;25.12.2017;31.12.9999;;25.12.2017;12:35:16;0;;
400;ZUBI000_BRD10019;XDOTMA04;25.12.2017;31.12.9999;;27.12.2017;18:49:17;0;;
400;ZUBI000_BRD10019;XDOTTN;25.12.2017;31.12.9999;;25.12.2017;12:35:39;0;;
400;ZUBI000_BRD10019;XDOVKR;25.12.2017;31.12.9999;;27.12.2017;18:49:19;0;;
400;ZUBI000_BRD10019;XDOVNV13;25.12.2017;31.12.9999;;27.12.2017;18:49:21;0;;
400;ZUBI000_BRD10019;XDOVYA01;25.12.2017;31.12.9999;;27.12.2017;18:49:23;0;;
400;ZUBI000_BRD10019;XDOYNI01;25.12.2017;31.12.9999;;25.12.2017;12:36:07;0;;
400;ZUBI000_BRD10019;XDOZID;25.12.2017;31.12.9999;;27.12.2017;18:49:24;0;;
400;ZUBI000_BRD10019;XDOZSL02;25.12.2017;31.12.9999;;25.12.2017;12:36:15;0;;
400;ZUBI000_BRD10020;XDOAAP02;25.12.2017;31.12.9999;;27.12.2017;18:48:04;0;;
400;ZUBI000_BRD10020;XDOAEI01;25.12.2017;31.12.9999;;27.12.2017;18:48:09;0;;
400;ZUBI000_BRD10020;XDOCAS05;25.12.2017;31.12.9999;;27.12.2017;18:48:15;0;;
400;ZUBI000_BRD10020;XDODAV23;25.12.2017;31.12.9999;;27.12.2017;18:48:17;0;;
400;ZUBI000_BRD10020;XDODTV03;25.12.2017;31.12.9999;;27.12.2017;18:48:19;0;;
400;ZUBI000_BRD10020;XDOGEA07;30.05.2018;31.12.9999;;30.05.2018;15:33:22;0;;
400;ZUBI000_BRD10020;XDOGNG03;25.12.2017;31.12.9999;;27.12.2017;18:48:22;0;;
400;ZUBI000_BRD10020;XDOKIY;25.12.2017;31.12.9999;;27.12.2017;18:48:26;0;;
400;ZUBI000_BRD10020;XDOKMM01;25.12.2017;31.12.9999;;27.12.2017;18:48:30;0;;
400;ZUBI000_BRD10020;XDOKNA18;25.12.2017;31.12.9999;;27.12.2017;18:48:33;0;;
400;ZUBI000_BRD10020;XDOKOV21;30.05.2018;31.12.9999;;30.05.2018;15:38:21;0;;
400;ZUBI000_BRD10020;XDOKVV36;25.12.2017;31.12.9999;;11.04.2018;13:58:00;0;;
400;ZUBI000_BRD10020;XDOMIF;25.12.2017;31.12.9999;;27.12.2017;18:48:41;0;;
400;ZUBI000_BRD10020;XDOMIG;25.12.2017;31.12.9999;;27.12.2017;18:48:44;0;;
400;ZUBI000_BRD10020;XDOPIP;25.12.2017;31.12.9999;;27.12.2017;18:48:51;0;;
400;ZUBI000_BRD10020;XDOPKV05;30.05.2018;31.12.9999;;30.05.2018;15:38:29;0;;
400;ZUBI000_BRD10020;XDOPSV06;25.12.2017;31.12.9999;;27.12.2017;18:48:53;0;;
400;ZUBI000_BRD10020;XDOROV05;30.05.2018;31.12.9999;;30.05.2018;15:38:33;0;;
400;ZUBI000_BRD10020;XDOSDS07;25.12.2017;31.12.9999;;27.12.2017;18:48:59;0;;
400;ZUBI000_BRD10020;XDOSGN01;25.12.2017;31.12.9999;;27.12.2017;18:49:03;0;;
400;ZUBI000_BRD10020;XDOSNE;25.12.2017;31.12.9999;;27.12.2017;18:49:09;0;;
400;ZUBI000_BRD10020;XDOSSI02;25.12.2017;31.12.9999;;27.12.2017;18:49:12;0;;
400;ZUBI000_BRD10020;XDOTMA04;25.12.2017;31.12.9999;;27.12.2017;18:49:17;0;;
400;ZUBI000_BRD10020;XDOVKR;25.12.2017;31.12.9999;;27.12.2017;18:49:19;0;;
400;ZUBI000_BRD10020;XDOVNV13;25.12.2017;31.12.9999;;27.12.2017;18:49:21;0;;
400;ZUBI000_BRD10020;XDOVYA01;25.12.2017;31.12.9999;;27.12.2017;18:49:23;0;;
400;ZUBI000_BRD10020;XDOZID;25.12.2017;31.12.9999;;27.12.2017;18:49:24;0;;
400;ZUBI000_BRD10021;XDOAAP02;25.12.2017;31.12.9999;;27.12.2017;18:48:04;0;;
400;ZUBI000_BRD10021;XDOAEI01;25.12.2017;31.12.9999;;27.12.2017;18:48:09;0;;
400;ZUBI000_BRD10021;XDOBKA01;25.12.2017;31.12.9999;;25.12.2017;12:29:00;0;;
400;ZUBI000_BRD10021;XDOCAS05;25.12.2017;31.12.9999;;27.12.2017;18:48:15;0;;
400;ZUBI000_BRD10021;XDODAV23;25.12.2017;31.12.9999;;27.12.2017;18:48:17;0;;
400;ZUBI000_BRD10021;XDODIB;25.12.2017;31.12.9999;;25.12.2017;12:29:51;0;;
400;ZUBI000_BRD10021;XDODTV03;25.12.2017;31.12.9999;;27.12.2017;18:48:19;0;;
400;ZUBI000_BRD10021;XDOEVF;25.12.2017;31.12.9999;;25.12.2017;12:30:08;0;;
400;ZUBI000_BRD10021;XDOFSA03;25.12.2017;31.12.9999;;25.12.2017;12:30:16;0;;
400;ZUBI000_BRD10021;XDOGII02;25.12.2017;31.12.9999;;25.12.2017;12:30:29;0;;
400;ZUBI000_BRD10021;XDOGLP02;25.12.2017;31.12.9999;;25.12.2017;12:30:34;0;;
400;ZUBI000_BRD10021;XDOGNG03;25.12.2017;31.12.9999;;27.12.2017;18:48:22;0;;
400;ZUBI000_BRD10021;XDOKEV24;25.12.2017;31.12.9999;;25.12.2017;12:31:28;0;;
400;ZUBI000_BRD10021;XDOKIY;25.12.2017;31.12.9999;;27.12.2017;18:48:26;0;;
400;ZUBI000_BRD10021;XDOKLI;25.12.2017;31.12.9999;;25.12.2017;12:31:45;0;;
400;ZUBI000_BRD10021;XDOKMM01;25.12.2017;31.12.9999;;27.12.2017;18:48:30;0;;
400;ZUBI000_BRD10021;XDOKNA18;25.12.2017;31.12.9999;;27.12.2017;18:48:33;0;;
400;ZUBI000_BRD10021;XDOKVV36;25.12.2017;31.12.9999;;11.04.2018;13:58:00;0;;
400;ZUBI000_BRD10021;XDOMIF;25.12.2017;31.12.9999;;27.12.2017;18:48:41;0;;
400;ZUBI000_BRD10021;XDOMIG;25.12.2017;31.12.9999;;27.12.2017;18:48:44;0;;
400;ZUBI000_BRD10021;XDOPIP;25.12.2017;31.12.9999;;27.12.2017;18:48:51;0;;
400;ZUBI000_BRD10021;XDOPSV06;25.12.2017;31.12.9999;;27.12.2017;18:48:53;0;;
400;ZUBI000_BRD10021;XDOSDS07;25.12.2017;31.12.9999;;27.12.2017;18:48:59;0;;
400;ZUBI000_BRD10021;XDOSGN01;25.12.2017;31.12.9999;;27.12.2017;18:49:03;0;;
400;ZUBI000_BRD10021;XDOSNE;25.12.2017;31.12.9999;;27.12.2017;18:49:09;0;;
400;ZUBI000_BRD10021;XDOSSI02;25.12.2017;31.12.9999;;27.12.2017;18:49:12;0;;
400;ZUBI000_BRD10021;XDOSVI06;25.12.2017;31.12.9999;;25.12.2017;12:35:16;0;;
400;ZUBI000_BRD10021;XDOTMA04;25.12.2017;31.12.9999;;27.12.2017;18:49:17;0;;
400;ZUBI000_BRD10021;XDOTTN;25.12.2017;31.12.9999;;25.12.2017;12:35:39;0;;
400;ZUBI000_BRD10021;XDOVKR;25.12.2017;31.12.9999;;27.12.2017;18:49:19;0;;
400;ZUBI000_BRD10021;XDOVNV13;25.12.2017;31.12.9999;;27.12.2017;18:49:21;0;;
400;ZUBI000_BRD10021;XDOVYA01;25.12.2017;31.12.9999;;27.12.2017;18:49:23;0;;
400;ZUBI000_BRD10021;XDOYNI01;25.12.2017;31.12.9999;;25.12.2017;12:36:07;0;;
400;ZUBI000_BRD10021;XDOZID;25.12.2017;31.12.9999;;27.12.2017;18:49:24;0;;
400;ZUBI000_BRD10022;XDOAAP02;25.12.2017;31.12.9999;;27.12.2017;18:48:04;0;;
400;ZUBI000_BRD10022;XDOAEI01;25.12.2017;31.12.9999;;27.12.2017;18:48:09;0;;
400;ZUBI000_BRD10022;XDOBEV14;25.12.2017;31.12.9999;;25.12.2017;12:28:51;0;;
400;ZUBI000_BRD10022;XDOBKA01;25.12.2017;31.12.9999;;25.12.2017;12:29:00;0;;
400;ZUBI000_BRD10022;XDOCAS05;25.12.2017;31.12.9999;;27.12.2017;18:48:15;0;;
400;ZUBI000_BRD10022;XDODAV23;25.12.2017;31.12.9999;;27.12.2017;18:48:17;0;;
400;ZUBI000_BRD10022;XDODIB;25.12.2017;31.12.9999;;25.12.2017;12:29:51;0;;
400;ZUBI000_BRD10022;XDODTV03;25.12.2017;31.12.9999;;27.12.2017;18:48:19;0;;
400;ZUBI000_BRD10022;XDOFSA03;25.12.2017;31.12.9999;;25.12.2017;12:30:16;0;;
400;ZUBI000_BRD10022;XDOGII02;25.12.2017;31.12.9999;;25.12.2017;12:30:29;0;;
400;ZUBI000_BRD10022;XDOGLP02;25.12.2017;31.12.9999;;25.12.2017;12:30:34;0;;
400;ZUBI000_BRD10022;XDOGNG03;25.12.2017;31.12.9999;;27.12.2017;18:48:22;0;;
400;ZUBI000_BRD10022;XDOKEV24;25.12.2017;31.12.9999;;25.12.2017;12:31:28;0;;
400;ZUBI000_BRD10022;XDOKIY;25.12.2017;31.12.9999;;27.12.2017;18:48:26;0;;
400;ZUBI000_BRD10022;XDOKMM01;25.12.2017;31.12.9999;;27.12.2017;18:48:30;0;;
400;ZUBI000_BRD10022;XDOKNA18;25.12.2017;31.12.9999;;27.12.2017;18:48:33;0;;
400;ZUBI000_BRD10022;XDOKVV36;25.12.2017;31.12.9999;;11.04.2018;13:58:00;0;;
400;ZUBI000_BRD10022;XDOMIF;25.12.2017;31.12.9999;;27.12.2017;18:48:41;0;;
400;ZUBI000_BRD10022;XDOMIG;25.12.2017;31.12.9999;;27.12.2017;18:48:44;0;;
400;ZUBI000_BRD10022;XDOPIP;25.12.2017;31.12.9999;;27.12.2017;18:48:51;0;;
400;ZUBI000_BRD10022;XDOPSV06;25.12.2017;31.12.9999;;27.12.2017;18:48:53;0;;
400;ZUBI000_BRD10022;XDOSDS07;25.12.2017;31.12.9999;;27.12.2017;18:48:59;0;;
400;ZUBI000_BRD10022;XDOSGN01;25.12.2017;31.12.9999;;27.12.2017;18:49:03;0;;
400;ZUBI000_BRD10022;XDOSNE;25.12.2017;31.12.9999;;27.12.2017;18:49:09;0;;
400;ZUBI000_BRD10022;XDOSSI02;25.12.2017;31.12.9999;;27.12.2017;18:49:12;0;;
400;ZUBI000_BRD10022;XDOSVI06;25.12.2017;31.12.9999;;25.12.2017;12:35:16;0;;
400;ZUBI000_BRD10022;XDOTMA04;25.12.2017;31.12.9999;;27.12.2017;18:49:17;0;;
400;ZUBI000_BRD10022;XDOTTN;25.12.2017;31.12.9999;;25.12.2017;12:35:39;0;;
400;ZUBI000_BRD10022;XDOVKR;25.12.2017;31.12.9999;;27.12.2017;18:49:19;0;;
400;ZUBI000_BRD10022;XDOVNV13;25.12.2017;31.12.9999;;27.12.2017;18:49:21;0;;
400;ZUBI000_BRD10022;XDOVYA01;25.12.2017;31.12.9999;;27.12.2017;18:49:23;0;;
400;ZUBI000_BRD10022;XDOZID;25.12.2017;31.12.9999;;27.12.2017;18:49:24;0;;
400;ZUBI000_BRD10023;XDOAAP02;25.12.2017;31.12.9999;;27.12.2017;18:48:04;0;;
400;ZUBI000_BRD10023;XDOAEI01;25.12.2017;31.12.9999;;27.12.2017;18:48:09;0;;
400;ZUBI000_BRD10023;XDOANS03;25.12.2017;31.12.9999;;27.12.2017;18:48:12;0;;
400;ZUBI000_BRD10023;XDOBAS10;15.02.2018;31.12.9999;;15.02.2018;11:38:06;0;;
400;ZUBI000_BRD10023;XDOBDS01;25.12.2017;31.12.9999;;27.12.2017;18:48:13;0;;
400;ZUBI000_BRD10023;XDOCAS05;25.12.2017;31.12.9999;;27.12.2017;18:48:15;0;;
400;ZUBI000_BRD10023;XDOCVY;25.12.2017;31.12.9999;;25.12.2017;12:29:39;0;;
400;ZUBI000_BRD10023;XDODAV23;25.12.2017;31.12.9999;;27.12.2017;18:48:17;0;;
400;ZUBI000_BRD10023;XDODTV03;25.12.2017;31.12.9999;;27.12.2017;18:48:19;0;;
400;ZUBI000_BRD10023;XDOFSA03;25.12.2017;31.12.9999;;25.12.2017;12:30:16;0;;
400;ZUBI000_BRD10023;XDOGAR04;20.02.2018;31.12.9999;;20.02.2018;14:57:55;0;;
400;ZUBI000_BRD10023;XDOGNG03;25.12.2017;31.12.9999;;27.12.2017;18:48:22;0;;
400;ZUBI000_BRD10023;XDOIEP;25.12.2017;31.12.9999;;25.12.2017;12:30:51;0;;
400;ZUBI000_BRD10023;XDOINV03;25.12.2017;31.12.9999;;25.12.2017;12:30:54;0;;
400;ZUBI000_BRD10023;XDOKIY;25.12.2017;31.12.9999;;27.12.2017;18:48:26;0;;
400;ZUBI000_BRD10023;XDOKMM01;25.12.2017;31.12.9999;;27.12.2017;18:48:30;0;;
400;ZUBI000_BRD10023;XDOKNA18;25.12.2017;31.12.9999;;27.12.2017;18:48:33;0;;
400;ZUBI000_BRD10023;XDOKRV03;25.12.2017;31.12.9999;;27.12.2017;18:48:36;0;;
400;ZUBI000_BRD10023;XDOKVV36;25.12.2017;31.12.9999;;11.04.2018;13:58:00;0;;
400;ZUBI000_BRD10023;XDOMAN02;25.12.2017;31.12.9999;;25.12.2017;12:33:17;0;;
400;ZUBI000_BRD10023;XDOMAV29;25.12.2017;31.12.9999;;25.12.2017;12:33:20;0;;
400;ZUBI000_BRD10023;XDOMIF;25.12.2017;31.12.9999;;27.12.2017;18:48:41;0;;
400;ZUBI000_BRD10023;XDOMIG;25.12.2017;31.12.9999;;27.12.2017;18:48:44;0;;
400;ZUBI000_BRD10023;XDOMOE;25.12.2017;31.12.9999;;25.12.2017;12:33:34;0;;
400;ZUBI000_BRD10023;XDOMYN01;25.12.2017;31.12.9999;;25.12.2017;12:33:42;0;;
400;ZUBI000_BRD10023;XDONNA06;25.12.2017;31.12.9999;;27.12.2017;18:48:49;0;;
400;ZUBI000_BRD10023;XDOOOV03;25.12.2017;31.12.9999;;25.12.2017;12:33:56;0;;
400;ZUBI000_BRD10023;XDOPAA14;25.12.2017;31.12.9999;;25.12.2017;12:33:59;0;;
400;ZUBI000_BRD10023;XDOPIP;25.12.2017;31.12.9999;;27.12.2017;18:48:51;0;;
400;ZUBI000_BRD10023;XDOPSV06;25.12.2017;31.12.9999;;27.12.2017;18:48:53;0;;
400;ZUBI000_BRD10023;XDORDA02;25.12.2017;31.12.9999;;25.12.2017;12:34:21;0;;
400;ZUBI000_BRD10023;XDOROV05;23.07.2018;31.12.9999;;23.07.2018;14:33:04;0;;
400;ZUBI000_BRD10023;XDOSDS07;25.12.2017;31.12.9999;;27.12.2017;18:48:59;0;;
400;ZUBI000_BRD10023;XDOSER01;25.12.2017;31.12.9999;;25.12.2017;12:34:48;0;;
400;ZUBI000_BRD10023;XDOSEV21;25.12.2017;31.12.9999;;27.12.2017;18:49:02;0;;
400;ZUBI000_BRD10023;XDOSGN01;25.12.2017;31.12.9999;;27.12.2017;18:49:03;0;;
400;ZUBI000_BRD10023;XDOSIG03;25.12.2017;31.12.9999;;27.12.2017;18:49:07;0;;
400;ZUBI000_BRD10023;XDOSNE;25.12.2017;31.12.9999;;27.12.2017;18:49:09;0;;
400;ZUBI000_BRD10023;XDOSSI02;25.12.2017;31.12.9999;;27.12.2017;18:49:12;0;;
400;ZUBI000_BRD10023;XDOTEV05;25.12.2017;31.12.9999;;27.12.2017;18:49:16;0;;
400;ZUBI000_BRD10023;XDOTMA04;25.12.2017;31.12.9999;;27.12.2017;18:49:17;0;;
400;ZUBI000_BRD10023;XDOVES02;30.05.2018;31.12.9999;;30.05.2018;15:38:42;0;;
400;ZUBI000_BRD10023;XDOVKR;25.12.2017;31.12.9999;;27.12.2017;18:49:19;0;;
400;ZUBI000_BRD10023;XDOVNV13;25.12.2017;31.12.9999;;27.12.2017;18:49:21;0;;
400;ZUBI000_BRD10023;XDOVSA05;25.12.2017;31.12.9999;;25.12.2017;12:36:00;0;;
400;ZUBI000_BRD10023;XDOVYA01;25.12.2017;31.12.9999;;27.12.2017;18:49:23;0;;
400;ZUBI000_BRD10023;XDOYNI01;25.12.2017;31.12.9999;;25.12.2017;12:36:07;0;;
400;ZUBI000_BRD10023;XDOZID;25.12.2017;31.12.9999;;27.12.2017;18:49:24;0;;
400;ZUBI000_BRD10023;XDOZSL02;25.12.2017;31.12.9999;;25.12.2017;12:36:15;0;;
400;ZUBI000_BRD10024;XDOAAP02;25.12.2017;31.12.9999;;27.12.2017;18:48:04;0;;
400;ZUBI000_BRD10024;XDOAEI01;25.12.2017;31.12.9999;;27.12.2017;18:48:09;0;;
400;ZUBI000_BRD10024;XDOANS03;25.12.2017;31.12.9999;;27.12.2017;18:48:12;0;;
400;ZUBI000_BRD10024;XDOBAS10;15.02.2018;31.12.9999;;15.02.2018;11:38:06;0;;
400;ZUBI000_BRD10024;XDOBDS01;25.12.2017;31.12.9999;;27.12.2017;18:48:13;0;;
400;ZUBI000_BRD10024;XDOBRI01;25.12.2017;31.12.9999;;25.12.2017;12:29:14;0;;
400;ZUBI000_BRD10024;XDOCAS05;25.12.2017;31.12.9999;;27.12.2017;18:48:15;0;;
400;ZUBI000_BRD10024;XDOCSY;25.12.2017;31.12.9999;;25.12.2017;12:29:33;0;;
400;ZUBI000_BRD10024;XDOCVV03;25.12.2017;31.12.9999;;25.12.2017;12:29:37;0;;
400;ZUBI000_BRD10024;XDOCVY;25.12.2017;31.12.9999;;25.12.2017;12:29:39;0;;
400;ZUBI000_BRD10024;XDODAV23;25.12.2017;31.12.9999;;27.12.2017;18:48:17;0;;
400;ZUBI000_BRD10024;XDODTV03;25.12.2017;31.12.9999;;27.12.2017;18:48:19;0;;
400;ZUBI000_BRD10024;XDOEIB01;25.12.2017;31.12.9999;;25.12.2017;12:30:04;0;;
400;ZUBI000_BRD10024;XDOFSA03;25.12.2017;31.12.9999;;25.12.2017;12:30:16;0;;
400;ZUBI000_BRD10024;XDOGAR04;20.02.2018;31.12.9999;;20.02.2018;14:57:55;0;;
400;ZUBI000_BRD10024;XDOGNG03;25.12.2017;31.12.9999;;27.12.2017;18:48:22;0;;
400;ZUBI000_BRD10024;XDOIDA;25.12.2017;31.12.9999;;25.12.2017;12:30:48;0;;
400;ZUBI000_BRD10024;XDOKAG07;25.12.2017;31.12.9999;;25.12.2017;12:31:07;0;;
400;ZUBI000_BRD10024;XDOKAY13;30.05.2018;31.12.9999;;30.05.2018;15:38:19;0;;
400;ZUBI000_BRD10024;XDOKIY;25.12.2017;31.12.9999;;27.12.2017;18:48:26;0;;
400;ZUBI000_BRD10024;XDOKMM01;25.12.2017;31.12.9999;;27.12.2017;18:48:30;0;;
400;ZUBI000_BRD10024;XDOKNA18;25.12.2017;31.12.9999;;27.12.2017;18:48:33;0;;
400;ZUBI000_BRD10024;XDOKNV22;25.12.2017;31.12.9999;;25.12.2017;12:32:09;0;;
400;ZUBI000_BRD10024;XDOKRV03;25.12.2017;31.12.9999;;27.12.2017;18:48:36;0;;
400;ZUBI000_BRD10024;XDOKVV36;25.12.2017;31.12.9999;;11.04.2018;13:58:00;0;;
400;ZUBI000_BRD10024;XDOLAV08;25.12.2017;31.12.9999;;25.12.2017;12:32:58;0;;
400;ZUBI000_BRD10024;XDOLEV11;25.12.2017;31.12.9999;;25.12.2017;12:33:01;0;;
400;ZUBI000_BRD10024;XDOMIF;25.12.2017;31.12.9999;;27.12.2017;18:48:41;0;;
400;ZUBI000_BRD10024;XDOMIG;25.12.2017;31.12.9999;;27.12.2017;18:48:44;0;;
400;ZUBI000_BRD10024;XDOMIV05;25.12.2017;31.12.9999;;25.12.2017;12:33:28;0;;
400;ZUBI000_BRD10024;XDOMYN01;25.12.2017;31.12.9999;;25.12.2017;12:33:42;0;;
400;ZUBI000_BRD10024;XDONNA06;25.12.2017;31.12.9999;;27.12.2017;18:48:49;0;;
400;ZUBI000_BRD10024;XDOPAA14;25.12.2017;31.12.9999;;25.12.2017;12:33:59;0;;
400;ZUBI000_BRD10024;XDOPIP;25.12.2017;31.12.9999;;27.12.2017;18:48:51;0;;
400;ZUBI000_BRD10024;XDOPMM01;25.12.2017;31.12.9999;;25.12.2017;12:34:10;0;;
400;ZUBI000_BRD10024;XDOPSV06;25.12.2017;31.12.9999;;27.12.2017;18:48:53;0;;
400;ZUBI000_BRD10024;XDORDA02;25.12.2017;31.12.9999;;25.12.2017;12:34:21;0;;
400;ZUBI000_BRD10024;XDORMM;25.12.2017;31.12.9999;;25.12.2017;12:34:24;0;;
400;ZUBI000_BRD10024;XDOROV05;23.07.2018;31.12.9999;;23.07.2018;14:33:04;0;;
400;ZUBI000_BRD10024;XDOSDS07;25.12.2017;31.12.9999;;27.12.2017;18:48:59;0;;
400;ZUBI000_BRD10024;XDOSER01;25.12.2017;31.12.9999;;25.12.2017;12:34:48;0;;
400;ZUBI000_BRD10024;XDOSEV21;25.12.2017;31.12.9999;;27.12.2017;18:49:02;0;;
400;ZUBI000_BRD10024;XDOSGN01;25.12.2017;31.12.9999;;27.12.2017;18:49:03;0;;
400;ZUBI000_BRD10024;XDOSIG03;25.12.2017;31.12.9999;;27.12.2017;18:49:07;0;;
400;ZUBI000_BRD10024;XDOSNE;25.12.2017;31.12.9999;;27.12.2017;18:49:09;0;;
400;ZUBI000_BRD10024;XDOSSI02;25.12.2017;31.12.9999;;27.12.2017;18:49:12;0;;
400;ZUBI000_BRD10024;XDOTEV05;25.12.2017;31.12.9999;;27.12.2017;18:49:16;0;;
400;ZUBI000_BRD10024;XDOTMA04;25.12.2017;31.12.9999;;27.12.2017;18:49:17;0;;
400;ZUBI000_BRD10024;XDOTVA07;25.12.2017;31.12.9999;;25.12.2017;12:35:42;0;;
400;ZUBI000_BRD10024;XDOVKR;25.12.2017;31.12.9999;;27.12.2017;18:49:19;0;;
400;ZUBI000_BRD10024;XDOVNV13;25.12.2017;31.12.9999;;27.12.2017;18:49:21;0;;
400;ZUBI000_BRD10024;XDOVVE02;30.05.2018;31.12.9999;;30.05.2018;15:38:44;0;;
400;ZUBI000_BRD10024;XDOVYA01;25.12.2017;31.12.9999;;27.12.2017;18:49:23;0;;
400;ZUBI000_BRD10024;XDOYAV08;25.12.2017;31.12.9999;;25.12.2017;12:36:04;0;;
400;ZUBI000_BRD10024;XDOZID;25.12.2017;31.12.9999;;27.12.2017;18:49:24;0;;
